id,year,month,day,session,speaker,title,hyperlink
1903,1996,October,General,P,Gordon B. Hinckley,“This Thing Was Not Done in a Corner”,https://www.churchofjesuschrist.org/study/general-conference/1996/10/this-thing-was-not-done-in-a-corner
1904,1996,October,General,P,Thomas S. Monson,“Be Thou an Example”,https://www.churchofjesuschrist.org/study/general-conference/1996/10/be-thou-an-example
1905,1996,October,General,P,James E. Faust,Honesty—a Moral Compass,https://www.churchofjesuschrist.org/study/general-conference/1996/10/honesty-a-moral-compass
1906,1996,October,General,P,Joe J. Christensen,The Savior Is Counting on You,https://www.churchofjesuschrist.org/study/general-conference/1996/10/the-savior-is-counting-on-you
1907,1996,October,General,P,L. Tom Perry,“Run and Not Be Weary”,https://www.churchofjesuschrist.org/study/general-conference/1996/10/run-and-not-be-weary
1908,1996,October,Saturday,A,Russell M. Nelson,The Atonement,https://www.churchofjesuschrist.org/study/general-conference/1996/10/the-atonement
1909,1996,October,Saturday,A,Henry B. Eyring,Witnesses for God,https://www.churchofjesuschrist.org/study/general-conference/1996/10/witnesses-for-god
1910,1996,October,Saturday,A,Quentin L. Cook,Rejoice!,https://www.churchofjesuschrist.org/study/general-conference/1996/10/rejoice
1911,1996,October,Saturday,A,Bruce C. Hafen,Covenant Marriage,https://www.churchofjesuschrist.org/study/general-conference/1996/10/covenant-marriage
1912,1996,October,Saturday,A,M. Russell Ballard,Faith in Every Footstep,https://www.churchofjesuschrist.org/study/general-conference/1996/10/faith-in-every-footstep
1913,1996,October,Saturday,A,Neal A. Maxwell,“According to the Desire of [Our] Hearts”,https://www.churchofjesuschrist.org/study/general-conference/1996/10/according-to-the-desire-of-our-hearts
1914,1996,October,Saturday,M,Thomas S. Monson,Christ at Bethesda’s Pool,https://www.churchofjesuschrist.org/study/general-conference/1996/10/christ-at-bethesdas-pool
1915,1996,October,Saturday,M,David B. Haight,Prophets Are Inspired,https://www.churchofjesuschrist.org/study/general-conference/1996/10/prophets-are-inspired
1916,1996,October,Saturday,M,Virginia H. Pearce,The Ordinary Classroom—a Powerful Place for Steady and Continued Growth,https://www.churchofjesuschrist.org/study/general-conference/1996/10/the-ordinary-classroom-a-powerful-place-for-steady-and-continued-growth
1917,1996,October,Saturday,M,L. Aldin Porter,The Spirit of Prophecy,https://www.churchofjesuschrist.org/study/general-conference/1996/10/the-spirit-of-prophecy
1918,1996,October,Saturday,M,Boyd K. Packer,The Twelve Apostles,https://www.churchofjesuschrist.org/study/general-conference/1996/10/the-twelve-apostles
1919,1996,October,Saturday,M,Gordon B. Hinckley,Listen by the Power of the Spirit,https://www.churchofjesuschrist.org/study/general-conference/1996/10/listen-by-the-power-of-the-spirit
1920,1997,April,General,W,Thomas S. Monson,Pioneers All,https://www.churchofjesuschrist.org/study/general-conference/1997/04/pioneers-all
1921,1997,April,General,W,Janette Hales Beckham,Modern Pioneers,https://www.churchofjesuschrist.org/study/general-conference/1997/04/modern-pioneers
1922,1997,April,General,W,Alejandra Hernández,Draw Nearer to Christ,https://www.churchofjesuschrist.org/study/general-conference/1997/04/draw-nearer-to-christ
1923,1997,April,General,W,Fono Lavatai,A Righteous Choice,https://www.churchofjesuschrist.org/study/general-conference/1997/04/a-righteous-choice
1924,1997,April,General,W,Kristin Banner,Friends Standing Together,https://www.churchofjesuschrist.org/study/general-conference/1997/04/friends-standing-together
1925,1997,April,General,W,Virginia H. Pearce,"Keep Walking, and Give Time a Chance",https://www.churchofjesuschrist.org/study/general-conference/1997/04/keep-walking-and-give-time-a-chance
1926,1997,April,General,W,Bonnie D. Parkin,Finding Faith in Every Footstep,https://www.churchofjesuschrist.org/study/general-conference/1997/04/finding-faith-in-every-footstep
1927,1997,April,Sunday,A,Gordon B. Hinckley,Our Testimony to the World,https://www.churchofjesuschrist.org/study/general-conference/1997/04/our-testimony-to-the-world
1928,1997,April,Sunday,A,Robert D. Hales,"“When Thou Art Converted, Strengthen Thy Brethren”",https://www.churchofjesuschrist.org/study/general-conference/1997/04/when-thou-art-converted-strengthen-thy-brethren
1929,1997,April,Sunday,A,L. Edward Brown,“Pray unto the Father in My Name”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/pray-unto-the-father-in-my-name
1930,1997,April,Sunday,A,H. David Burton,"“Go, and Do Thou Likewise”",https://www.churchofjesuschrist.org/study/general-conference/1997/04/go-and-do-thou-likewise
1931,1997,April,Sunday,A,Elaine L. Jack,“A Small Stone”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/a-small-stone
1932,1997,April,Sunday,A,Russell M. Nelson,Endure and Be Lifted Up,https://www.churchofjesuschrist.org/study/general-conference/1997/04/endure-and-be-lifted-up
1933,1997,April,Sunday,A,L. Tom Perry,“That Spirit Which Leadeth to Do Good”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/that-spirit-which-leadeth-to-do-good
1934,1997,April,Sunday,M,Gordon B. Hinckley,“True to the Faith”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/true-to-the-faith
1935,1997,April,Sunday,M,M. Russell Ballard,“You Have Nothing to Fear from the Journey”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/you-have-nothing-to-fear-from-the-journey
1936,1997,April,Sunday,M,Richard G. Scott,"Jesus Christ, Our Redeemer",https://www.churchofjesuschrist.org/study/general-conference/1997/04/jesus-christ-our-redeemer
1937,1997,April,Sunday,M,Thomas S. Monson,They Showed the Way,https://www.churchofjesuschrist.org/study/general-conference/1997/04/they-showed-the-way
1938,1997,April,General,P,Gordon B. Hinckley,Converts and Young Men,https://www.churchofjesuschrist.org/study/general-conference/1997/04/converts-and-young-men
1939,1997,April,General,P,Thomas S. Monson,They Will Come,https://www.churchofjesuschrist.org/study/general-conference/1997/04/they-will-come
1940,1997,April,General,P,James E. Faust,Power of the Priesthood,https://www.churchofjesuschrist.org/study/general-conference/1997/04/power-of-the-priesthood
1941,1997,April,General,P,Jack H Goaslind Jr.,“In His Strength I Can Do All Things”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/in-his-strength-i-can-do-all-things
1942,1997,April,General,P,David B. Haight,The Basics Have Not Changed,https://www.churchofjesuschrist.org/study/general-conference/1997/04/the-basics-have-not-changed
1943,1997,April,Saturday,A,Jeffrey R. Holland,“Because She Is a Mother”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/because-she-is-a-mother
1944,1997,April,Saturday,A,Jerald L. Taylor,Gratitude,https://www.churchofjesuschrist.org/study/general-conference/1997/04/gratitude
1945,1997,April,Saturday,A,Dennis E. Simmons,His Peace,https://www.churchofjesuschrist.org/study/general-conference/1997/04/his-peace
1946,1997,April,Saturday,A,Sheldon F. Child,As Good As Our Bond,https://www.churchofjesuschrist.org/study/general-conference/1997/04/as-good-as-our-bond
1947,1997,April,Saturday,A,Monte J. Brough,A Holy Calling,https://www.churchofjesuschrist.org/study/general-conference/1997/04/a-holy-calling
1948,1997,April,Saturday,A,Henry B. Eyring,Finding Safety in Counsel,https://www.churchofjesuschrist.org/study/general-conference/1997/04/finding-safety-in-counsel
1949,1997,April,Saturday,A,Dallin H. Oaks,"“Bishop, Help!”",https://www.churchofjesuschrist.org/study/general-conference/1997/04/bishop-help
1950,1997,April,Saturday,M,James E. Faust,Eternity Lies before Us,https://www.churchofjesuschrist.org/study/general-conference/1997/04/eternity-lies-before-us
1951,1997,April,Saturday,M,Joseph B. Wirthlin,“True to the Truth”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/true-to-the-truth
1952,1997,April,Saturday,M,Patricia P. Pinegar,Caring for the Souls of Children,https://www.churchofjesuschrist.org/study/general-conference/1997/04/caring-for-the-souls-of-children
1953,1997,April,Saturday,M,Neal A. Maxwell,“From Whom All Blessings Flow”,https://www.churchofjesuschrist.org/study/general-conference/1997/04/from-whom-all-blessings-flow
1954,1997,April,Saturday,M,Boyd K. Packer,Washed Clean,https://www.churchofjesuschrist.org/study/general-conference/1997/04/washed-clean
1955,1997,April,Saturday,M,Gordon B. Hinckley,May We Be Faithful and True,https://www.churchofjesuschrist.org/study/general-conference/1997/04/may-we-be-faithful-and-true
1956,1997,October,General,W,Thomas S. Monson,The Mighty Strength of the Relief Society,https://www.churchofjesuschrist.org/study/general-conference/1997/10/the-mighty-strength-of-the-relief-society
1957,1997,October,General,W,Sheri L. Dew,“Are You the Woman I Think You Are?”,https://www.churchofjesuschrist.org/study/general-conference/1997/10/are-you-the-woman-i-think-you-are
1958,1997,October,General,W,Virginia U. Jensen,Creating Places of Security,https://www.churchofjesuschrist.org/study/general-conference/1997/10/creating-places-of-security
1959,1997,October,General,W,Mary Ellen W. Smoot,“For Such a Time as This”,https://www.churchofjesuschrist.org/study/general-conference/1997/10/for-such-a-time-as-this
1960,1997,October,Sunday,A,Gordon B. Hinckley,Latter-day Saints in Very Deed,https://www.churchofjesuschrist.org/study/general-conference/1997/10/latter-day-saints-in-very-deed
1961,1997,October,Sunday,A,Henry B. Eyring,“Feed My Lambs”,https://www.churchofjesuschrist.org/study/general-conference/1997/10/feed-my-lambs
1962,1997,October,Sunday,A,J. Kent Jolley,Universal Application of the Gospel,https://www.churchofjesuschrist.org/study/general-conference/1997/10/universal-application-of-the-gospel
1963,1997,October,Sunday,A,Wayne M. Hancock,"“Daughter, Be of Good Comfort”",https://www.churchofjesuschrist.org/study/general-conference/1997/10/daughter-be-of-good-comfort
1964,1997,October,Sunday,A,Duane B. Gerrard,The Plan of Salvation: A Flight Plan for Life,https://www.churchofjesuschrist.org/study/general-conference/1997/10/the-plan-of-salvation-a-flight-plan-for-life
1965,1997,October,Sunday,A,Janette Hales Beckham,Making Faith a Reality,https://www.churchofjesuschrist.org/study/general-conference/1997/10/making-faith-a-reality
1966,1997,October,Sunday,A,Dallin H. Oaks,Following the Pioneers,https://www.churchofjesuschrist.org/study/general-conference/1997/10/following-the-pioneers
1967,1997,October,Sunday,A,David B. Haight,Hymn of the Obedient: “All Is Well”,https://www.churchofjesuschrist.org/study/general-conference/1997/10/hymn-of-the-obedient-all-is-well
1968,1997,October,Sunday,M,Gordon B. Hinckley,Look to the Future,https://www.churchofjesuschrist.org/study/general-conference/1997/10/look-to-the-future
1969,1997,October,Sunday,M,Jeffrey R. Holland,“He Hath Filled the Hungry with Good Things”,https://www.churchofjesuschrist.org/study/general-conference/1997/10/he-hath-filled-the-hungry-with-good-things
1970,1997,October,Sunday,M,Harold G. Hillam,"Teachers, the Timeless Key",https://www.churchofjesuschrist.org/study/general-conference/1997/10/teachers-the-timeless-key
1971,1997,October,Sunday,M,L. Tom Perry,Receive Truth,https://www.churchofjesuschrist.org/study/general-conference/1997/10/receive-truth
1972,1997,October,Sunday,M,James E. Faust,"The Weightier Matters of the Law: Judgment, Mercy, and Faith",https://www.churchofjesuschrist.org/study/general-conference/1997/10/the-weightier-matters-of-the-law-judgment-mercy-and-faith
1973,1997,October,General,P,Gordon B. Hinckley,"Some Thoughts on Temples, Retention of Converts, and Missionary Service",https://www.churchofjesuschrist.org/study/general-conference/1997/10/some-thoughts-on-temples-retention-of-converts-and-missionary-service
1974,1997,October,General,P,Thomas S. Monson,Home Teaching—a Divine Service,https://www.churchofjesuschrist.org/study/general-conference/1997/10/home-teaching-a-divine-service
1975,1997,October,General,P,James E. Faust,"Pioneers of the Future: “Be Not Afraid, Only Believe”",https://www.churchofjesuschrist.org/study/general-conference/1997/10/pioneers-of-the-future-be-not-afraid-only-believe
1976,1997,October,General,P,Keith B. McMullin,“Behold the Man”,https://www.churchofjesuschrist.org/study/general-conference/1997/10/behold-the-man
1977,1997,October,General,P,M. Russell Ballard,Standing for Truth and Right,https://www.churchofjesuschrist.org/study/general-conference/1997/10/standing-for-truth-and-right
1978,1997,October,Saturday,A,Richard G. Scott,Why Every Member a Missionary?,https://www.churchofjesuschrist.org/study/general-conference/1997/10/why-every-member-a-missionary
1979,1997,October,Saturday,A,Joseph B. Wirthlin,Valued Companions,https://www.churchofjesuschrist.org/study/general-conference/1997/10/valued-companions
1980,1997,October,Saturday,A,Richard J. Maynes,A Celestial Connection to Your Teenage Years,https://www.churchofjesuschrist.org/study/general-conference/1997/10/a-celestial-connection-to-your-teenage-years
1981,1997,October,Saturday,A,Eran A. Call,The Home: A Refuge and Sanctuary,https://www.churchofjesuschrist.org/study/general-conference/1997/10/the-home-a-refuge-and-sanctuary
1982,1997,October,Saturday,A,Richard D. Allred,The Lord Blesses His Children through Patriarchal Blessings,https://www.churchofjesuschrist.org/study/general-conference/1997/10/the-lord-blesses-his-children-through-patriarchal-blessings
1983,1997,October,Saturday,A,Robert D. Hales,In Remembrance of Jesus,https://www.churchofjesuschrist.org/study/general-conference/1997/10/in-remembrance-of-jesus
1984,1997,October,Saturday,A,Neal A. Maxwell,“Apply the Atoning Blood of Christ”,https://www.churchofjesuschrist.org/study/general-conference/1997/10/apply-the-atoning-blood-of-christ
1985,1997,October,Saturday,M,Thomas S. Monson,Teach the Children,https://www.churchofjesuschrist.org/study/general-conference/1997/10/teach-the-children
1986,1997,October,Saturday,M,Russell M. Nelson,Spiritual Capacity,https://www.churchofjesuschrist.org/study/general-conference/1997/10/spiritual-capacity
1987,1997,October,Saturday,M,Mary Ellen W. Smoot,Pioneer Shoes through the Ages,https://www.churchofjesuschrist.org/study/general-conference/1997/10/pioneer-shoes-through-the-ages
1988,1997,October,Saturday,M,Carl B. Pratt,Care for New Converts,https://www.churchofjesuschrist.org/study/general-conference/1997/10/care-for-new-converts
1989,1997,October,Saturday,M,Richard B. Wirthlin,Four Absolute Truths Provide an Unfailing Moral Compass,https://www.churchofjesuschrist.org/study/general-conference/1997/10/four-absolute-truths-provide-an-unfailing-moral-compass
